,Carat,Cut,Polish,Symmetry,Colour_near colorless,Colour_yellow,Clarity_SI,Clarity_VS,Certification_GIA,Certification_others,Price
251,0.006711409395973152,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,160
252,0.006711409395973152,0.25,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,190
253,0.006711409395973152,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,180
254,0.006711409395973152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,180
255,0.006711409395973152,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,180
256,0.006711409395973152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,180
257,0.006711409395973152,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,180
258,0.01342281879194631,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,160
259,0.01342281879194631,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,190
260,0.01342281879194631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,160
261,0.01342281879194631,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,180
262,0.01342281879194631,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,180
263,0.0738255033557047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,320
264,0.08053691275167785,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,330
265,0.08053691275167785,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,330
266,0.08053691275167785,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,340
267,0.08053691275167785,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,320
268,0.08053691275167785,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,330
269,0.08053691275167785,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,340
270,0.08053691275167785,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,340
271,0.08724832214765102,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,360
272,0.08724832214765102,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,330
273,0.08724832214765102,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,340
274,0.08724832214765102,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,330
275,0.08724832214765102,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,340
276,0.09395973154362419,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,404
277,0.09395973154362419,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,665
278,0.09395973154362419,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,360
279,0.09395973154362419,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,360
280,0.09395973154362419,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,360
281,0.09395973154362419,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,340
282,0.09395973154362419,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,360
283,0.1208053691275168,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,594
284,0.12751677852348997,1.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0.0,658
285,0.12751677852348997,1.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0.0,658
286,0.14093959731543626,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,372
287,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,439
288,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,466
289,0.14093959731543626,0.75,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,466
290,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,466
291,0.14093959731543626,0.75,0.0,0.9999999999999999,0.0,1.0,1.0,0.0,1.0,0.0,466
292,0.14093959731543626,0.25,0.9999999999999999,0.9999999999999999,0.0,1.0,1.0,0.0,1.0,0.0,466
293,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,466
294,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,466
295,0.14093959731543626,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,468
296,0.14093959731543626,0.75,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,476
297,0.14093959731543626,0.5,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,476
298,0.14093959731543626,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,0.0,476
299,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,476
300,0.14093959731543626,1.0,0.9999999999999999,0.0,0.0,1.0,1.0,0.0,1.0,0.0,476
301,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,476
302,0.14093959731543626,0.25,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,476
303,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,490
304,0.14093959731543626,0.25,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,493
305,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,493
306,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,493
307,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,493
308,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,493
309,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,493
310,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,493
311,0.14093959731543626,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,493
312,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,493
313,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,493
314,0.14093959731543626,0.75,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,493
315,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,493
316,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,493
317,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,493
318,0.14093959731543626,0.25,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,504
319,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,504
320,0.14093959731543626,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,504
321,0.14093959731543626,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,519
322,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,519
323,0.14093959731543626,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,519
324,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
325,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
326,0.14093959731543626,0.75,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
327,0.14093959731543626,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,520
328,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
329,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
330,0.14093959731543626,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
331,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
332,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
333,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,520
334,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
335,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
336,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
337,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
338,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
339,0.14093959731543626,0.75,0.6666666666666666,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,520
340,0.14093959731543626,0.75,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,520
341,0.14093959731543626,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,520
342,0.14093959731543626,0.75,0.6666666666666666,0.9999999999999999,0.0,0.0,1.0,0.0,1.0,0.0,520
343,0.14093959731543626,0.25,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
344,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
345,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
346,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
347,0.14093959731543626,0.75,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
348,0.14093959731543626,0.25,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
349,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
350,0.14093959731543626,0.75,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
351,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
352,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
353,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
354,0.14093959731543626,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
355,0.14093959731543626,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,520
356,0.14093959731543626,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,520
357,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
358,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
359,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
360,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,520
361,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
362,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
363,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
364,0.14093959731543626,0.75,0.6666666666666666,0.9999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,520
365,0.14093959731543626,1.0,0.6666666666666666,0.9999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,520
366,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
367,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
368,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
369,0.14093959731543626,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
370,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
371,0.14093959731543626,0.25,0.9999999999999999,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
372,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
373,0.14093959731543626,1.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,520
374,0.14093959731543626,0.5,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,520
375,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
376,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
377,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,520
378,0.14093959731543626,0.5,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,531
379,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,531
380,0.14093959731543626,0.75,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,531
381,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,531
382,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,531
383,0.14093959731543626,0.25,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,544
384,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,544
385,0.14093959731543626,0.5,0.9999999999999999,0.9999999999999999,0.0,0.0,1.0,0.0,1.0,0.0,547
386,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,547
387,0.14093959731543626,0.25,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,547
388,0.14093959731543626,0.75,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,547
389,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
390,0.14093959731543626,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,547
391,0.14093959731543626,0.5,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,547
392,0.14093959731543626,0.75,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,547
393,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
394,0.14093959731543626,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,547
395,0.14093959731543626,0.75,0.9999999999999999,0.9999999999999999,0.0,0.0,1.0,0.0,1.0,0.0,547
396,0.14093959731543626,0.75,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,547
397,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,547
398,0.14093959731543626,0.25,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,547
399,0.14093959731543626,0.75,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,547
400,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
401,0.14093959731543626,1.0,0.6666666666666666,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,547
402,0.14093959731543626,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,547
403,0.14093959731543626,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
404,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
405,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
406,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
407,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
408,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
409,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
410,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
411,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
412,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
413,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
414,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
415,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
416,0.14093959731543626,0.5,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
417,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
418,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,547
419,0.14093959731543626,0.75,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,547
420,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
421,0.14093959731543626,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,547
422,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
423,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
424,0.14093959731543626,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
425,0.14093959731543626,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
426,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
427,0.14093959731543626,0.5,0.9999999999999999,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
428,0.14093959731543626,1.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,547
429,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
430,0.14093959731543626,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
431,0.14093959731543626,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
432,0.14093959731543626,0.5,0.9999999999999999,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
433,0.14093959731543626,0.5,0.9999999999999999,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,547
434,0.14093959731543626,1.0,0.9999999999999999,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,547
435,0.14093959731543626,0.75,0.9999999999999999,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,547
436,0.14093959731543626,0.25,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,559
437,0.14093959731543626,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,559
438,0.14093959731543626,0.75,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,559
439,0.14093959731543626,1.0,0.6666666666666666,0.9999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,559
